3,1,4
3,4,9
8,3,9
2,1,3
14,9,7
3,8,2
7,9,4
14,16,9
15,14,7
16,23,25
5,6,8
6,2,8
22,23,15
39,29,27
36,39,27
38,36,27
38,51,36
50,54,39
5,10,11
25,23,32
35,25,32
26,17,16
12,6,5
27,17,26
50,39,36
29,19,18
8,9,16
66,83,68
52,67,51
65,83,67
52,65,67
38,52,51
37,49,52
79,80,98
83,79,98
65,62,79
49,62,65
49,47,64
22,15,24
33,34,24
25,35,37
24,32,22
34,35,32
11,12,5
34,33,46
35,34,47
49,35,47
10,17,11
8,10,5
16,17,10
23,16,14
15,23,14
22,32,23
25,26,16
37,26,25
36,51,50
37,38,26
37,52,38
32,24,34
96,117,100
82,81,100
77,78,96
30,41,40
20,30,21
13,20,21
18,11,17
29,18,27
19,11,18
20,29,30
12,19,13
18,17,27
35,49,37
46,63,48
46,61,63
106,89,86
58,73,72
84,86,69
30,40,28
150,148,174
152,151,177
130,128,153
127,151,152
154,130,153
125,151,127
125,126,151
89,88,73
86,89,73
106,127,109
109,108,89
106,109,89
128,130,109
112,133,134
130,129,108
130,154,129
109,130,108
152,128,127
152,153,128
154,133,129
85,103,105
83,85,68
66,67,83
53,66,68
53,50,66
54,50,53
52,49,65
64,62,49
81,64,63
82,80,64
101,102,82
99,119,98
119,99,120
83,103,85
80,79,62
16,10,8
39,41,29
67,66,51
54,41,39
19,12,11
77,61,78
97,96,78
63,61,77
121,100,117
48,34,46
64,48,63
47,34,48
70,54,53
44,55,58
55,41,54
31,40,43
28,21,30
117,96,97
118,117,97
120,123,144
143,120,144
102,101,122
99,102,120
99,82,102
77,96,81
102,123,120
121,122,101
121,141,145
48,64,47
178,179,153
204,178,177
206,207,179
204,206,178
258,228,260
206,233,235
204,228,233
205,211,183
268,232,234
232,211,205
135,132,114
159,182,156
134,159,135
134,158,159
207,205,183
210,238,209
185,209,212
135,159,156
210,239,238
159,184,182
211,239,210
55,44,43
41,55,40
70,58,55
70,73,58
29,20,19
26,38,27
41,30,29
70,55,54
20,13,19
106,125,127
70,86,73
86,104,106
68,84,69
50,51,66
85,84,68
85,105,104
72,57,58
165,164,190
196,170,190
141,140,165
139,141,121
117,139,121
117,118,139
140,164,165
172,171,145
196,172,170
196,197,172
363,405,403
361,327,362
403,361,362
401,360,361
328,329,363
493,522,472
495,493,444
544,599,542
423,424,382
423,469,424
381,423,382
381,422,423
341,381,382
383,342,382
336,378,341
468,466,517
419,422,381
419,465,422
520,568,569
465,466,422
567,619,564
518,567,564
