0,0
0.0762,0
0.1524,0
0.2286,0
0.3048,0
0.381,0
0.4572,0
0.5334,0
0.6096,0
0.6858,0
0.762,0
0.8382,0
0.9144,0
0.9906,0
1.0668,0
1.143,0
1.2192,0
1.2954,0
1.3716,0
1.4478,0
1.524,0
1.6002,0
1.6764,0
1.7526,0
1.8288,0
1.905,0
1.9812,0
2.0574,0
2.1336,0
2.2098,0
2.286,0
2.3622,0
2.4384,0
2.5146,0
2.5908,0
2.667,0
2.7432,0
2.8194,0
2.8956,0
2.9718,0
3.048,0
3.1242,0
3.2004,0
3.2766,0
3.3528,0
3.429,0
3.5052,0
3.5814,0
3.6576,0
3.7338,0
3.81,0
3.8862,0
3.9624,0
4.0386,0
4.1148,0
4.191,0
4.2672,0
4.3434,0
4.4196,0
4.4958,0
4.572,0
4.6482,0
4.7244,0
4.8006,0
4.8768,0
4.953,0
5.0292,0
5.1054,0
5.1816,0
5.2578,0
5.334,0
5.4102,0
5.4864,0
5.5626,0
5.6388,0
5.715,0
5.7912,0
5.8674,0
5.9436,0
6.0198,0
6.096,0
6.1722,0
6.2484,0
6.3246,0
6.4008,0
6.477,0
6.5532,0
6.6294,0
6.7056,0
6.7818,0
6.858,0
6.9342,0
7.0104,0
7.0866,0
7.1628,0
7.239,0
7.3152,0
7.3914,0
7.4676,0
7.5438,0
7.62,0
7.6962,0
7.7724,0
7.8486,0
7.9248,0
8.001,0
8.0772,0
8.1534,0
8.2296,0
8.3058,0
8.382,0
8.4582,0
8.5344,0
8.6106,0
8.6868,0
8.763,0
8.8392,0
8.9154,0
8.9916,0
9.0678,0
9.144,0
9.2202,0
9.2964,0
9.3726,0
9.4488,0
9.525,0
9.6012,0
9.6774,0
9.7536,0
9.8298,0
9.906,0
9.9822,0
10.0584,0
10.1346,0
10.2108,0
10.287,0
10.3632,0
10.4394,0
10.5156,0
10.5918,0
10.668,0
10.7442,0
10.8204,0
10.8966,0
10.9728,0
11.049,0
11.1252,0
11.2014,0
11.2776,0
